OMRÅDE;KØN;ALDER;INDVLAND;STATSB;TID;INDHOLD 
000;1;8;5180;5180;2014;2
000;1;8;5182;5100;2014;2
000;1;8;5214;5289;2014;1
000;1;8;5222;5100;2014;1
000;1;8;5228;5228;2014;2
000;1;30;5172;5172;2014;7
000;1;30;5172;5438;2014;1
000;1;30;5172;5486;2014;1
000;1;30;5172;5778;2014;1
000;1;30;5174;5100;2014;2
000;1;30;5174;5174;2014;8
000;1;30;5180;5100;2014;25
000;1;30;5180;5140;2014;1
000;1;30;5180;5150;2014;2
000;1;30;5180;5180;2014;30
000;1;30;5180;5410;2014;1
000;1;30;5180;5432;2014;1
000;1;30;5180;5438;2014;1
000;1;30;5180;5448;2014;2
000;1;30;5180;5464;2014;1
000;1;30;5180;5472;2014;2
000;1;30;5180;5502;2014;1
000;1;30;5180;5999;2014;1
000;1;30;5182;5100;2014;2
000;1;30;5182;5140;2014;1
000;1;30;5182;5182;2014;3
000;1;30;5202;5202;2014;2
000;1;30;5214;5289;2014;1
000;1;30;5216;5216;2014;8
000;1;30;5222;5255;2014;1
000;1;30;5228;5228;2014;3
000;1;30;5234;5170;2014;1
000;1;30;5238;5103;2014;1
000;1;30;5238;5486;2014;1
000;1;30;5244;5100;2014;1
000;1;30;5244;5236;2014;1
000;1;30;5244;5244;2014;2
000;1;8;5234;5100;2014;2
000;1;8;5234;5289;2014;2
000;1;8;5246;5246;2014;1
000;1;8;5258;5100;2014;1
000;1;8;5258;5258;2014;1
000;1;8;5266;5100;2014;1
000;1;8;5268;5100;2014;1
000;1;8;5269;5100;2014;1
000;1;8;5269;5269;2014;2
000;1;8;5272;5100;2014;3
000;1;8;5272;5486;2014;1
000;1;8;5278;5278;2014;2
000;1;8;5289;5100;2014;4
000;1;8;5289;5289;2014;6
000;2;12;5174;5174;2014;2
000;2;12;5180;5180;2014;2
000;2;12;5180;5468;2014;1
000;2;12;5182;5100;2014;2
000;2;12;5214;5289;2014;2
000;2;12;5232;5232;2014;1
000;2;12;5234;5100;2014;1
000;2;12;5244;5100;2014;1
000;2;12;5244;5244;2014;1
000;2;12;5246;5100;2014;1
000;2;12;5268;5100;2014;1
000;2;12;5269;5289;2014;1
000;2;12;5272;5100;2014;3
000;2;12;5278;5278;2014;2
000;2;12;5288;5288;2014;1
000;2;12;5289;5289;2014;2
000;2;12;5306;5100;2014;1
000;1;32;5611;5611;2014;32
000;1;32;5700;5100;2014;1
000;1;32;5700;5700;2014;7
000;1;32;5704;5100;2014;1
000;1;32;5704;5704;2014;22
000;1;32;5706;5706;2014;1
000;1;32;5750;5750;2014;9
000;1;32;5754;5110;2014;1
000;1;32;5754;5750;2014;2
000;1;32;5757;5174;2014;1
000;1;32;5757;5750;2014;1
000;1;32;5757;5757;2014;5
000;1;32;5759;5759;2014;1
000;1;32;5761;5761;2014;1
000;1;32;5776;5100;2014;3
000;1;32;5776;5472;2014;1
000;1;32;5776;5776;2014;1
000;1;32;5778;5778;2014;6
000;1;32;5901;5100;2014;7
000;1;32;5999;5100;2014;2
000;1;32;5999;5103;2014;1
000;1;32;5999;5486;2014;1
000;1;33;5101;5100;2014;20
000;1;33;5104;5104;2014;3
000;1;33;5104;5277;2014;1
000;1;33;5105;5100;2014;1
000;1;33;5105;5105;2014;15
000;1;33;5108;5100;2014;1
000;1;33;5110;5100;2014;13
000;1;33;5110;5110;2014;9
000;1;33;5110;5130;2014;1
000;1;33;5110;5158;2014;1
000;1;36;5154;5999;2014;1
000;1;36;5156;5156;2014;10
000;1;36;5156;5750;2014;1
000;1;36;5158;5100;2014;1
000;1;36;5158;5158;2014;69
000;1;36;5158;5999;2014;1
000;1;36;5160;5100;2014;4
000;1;36;5160;5160;2014;1
000;1;36;5160;5514;2014;1
000;1;36;5164;5100;2014;7
000;1;36;5164;5150;2014;1
000;1;36;5164;5164;2014;12
000;1;30;5246;5246;2014;4
000;1;33;5158;5712;2014;1
000;1;33;5158;5999;2014;1
000;1;33;5160;5100;2014;7
000;1;33;5160;5160;2014;1
000;1;33;5160;5338;2014;1
000;1;33;5160;5390;2014;1
000;1;33;5164;5100;2014;4
000;1;33;5164;5154;2014;1
000;1;33;5164;5156;2014;1
000;1;33;5164;5164;2014;15
000;1;33;5164;5180;2014;1
000;1;33;5164;5228;2014;1
000;1;33;5164;5999;2014;1
000;1;33;5170;5100;2014;23
000;1;33;5170;5120;2014;2
000;1;33;5170;5134;2014;1
000;1;33;5170;5150;2014;2
000;1;33;5170;5170;2014;24
000;1;33;5170;5180;2014;1
000;1;33;5170;5246;2014;2
000;1;33;5170;5345;2014;1
000;1;33;5170;5432;2014;1
000;2;13;5759;5759;2012;1
000;2;13;5778;5100;2012;2
000;2;13;5901;5100;2012;3
000;2;13;5999;5100;2012;1
000;2;14;5101;5100;2012;24
000;2;14;5105;5105;2012;4
000;2;14;5110;5100;2012;1
000;2;14;5110;5110;2012;4
000;2;14;5120;5100;2012;7
000;2;14;5120;5120;2012;2
000;2;14;5120;5214;2012;1
000;2;14;5126;5100;2012;1
000;2;14;5128;5128;2012;6
000;2;14;5130;5100;2012;3
000;2;14;5134;5100;2012;1
000;2;14;5134;5134;2012;1
000;2;14;5140;5140;2012;1
000;2;14;5142;5100;2012;2
000;2;14;5150;5100;2012;1
000;2;14;5153;5100;2012;1
000;2;14;5154;5128;2012;1
000;2;14;5154;5154;2012;7
000;1;9;5611;5611;2012;2
000;1;9;5611;5999;2012;1
000;1;9;5700;5700;2012;1
000;2;14;5234;5234;2012;1
000;2;14;5234;5289;2012;1
000;2;14;5268;5100;2012;1
000;2;14;5268;5289;2012;1
000;2;14;5295;5278;2012;4
000;2;14;5296;5296;2012;1
000;2;14;5306;5306;2012;1
000;2;14;5314;5100;2012;1
000;2;14;5354;5100;2012;1
000;2;14;5356;5100;2012;1
000;2;14;5366;5366;2012;1
000;2;14;5390;5100;2012;10
000;2;14;5390;5390;2012;3
000;2;14;5403;5100;2012;2
000;2;14;5404;5404;2012;3
000;2;14;5432;5418;2012;1
000;2;14;5436;5100;2012;1
000;2;14;5436;5436;2012;1
000;2;14;5438;5438;2012;2
000;2;14;5448;5100;2012;2
000;2;14;5448;5448;2012;1
000;2;14;5456;5100;2012;1
000;2;13;5438;5100;2012;2
000;2;13;5438;5438;2012;3
000;2;13;5442;5100;2012;2
000;2;13;5448;5100;2012;5
000;2;13;5448;5448;2012;1
000;2;13;5448;5999;2012;1
000;2;13;5456;5100;2012;1
000;2;13;5458;5100;2012;1
000;2;13;5458;5103;2012;1
000;2;13;5459;5459;2012;1
000;2;13;5462;5100;2012;1
000;2;13;5468;5100;2012;1
000;2;13;5472;5100;2012;1
000;2;13;5482;5100;2012;1
000;2;13;5486;5100;2012;1
000;2;13;5486;5486;2012;1
000;2;13;5492;5100;2012;1
000;2;13;5492;5492;2012;5
000;2;13;5502;5100;2012;6
000;2;13;5514;5100;2012;2
000;2;19;5456;5172;2012;1
000;2;19;5456;5456;2012;1
000;2;19;5458;5414;2012;1
000;2;19;5464;5103;2012;1
000;2;19;5464;5464;2012;6
000;2;19;5472;5100;2012;4
000;2;19;5472;5472;2012;1
000;2;19;5474;5474;2012;23
000;2;19;5474;5999;2012;1
000;2;19;5482;5482;2012;2
000;2;19;5484;5484;2012;2
000;2;19;5486;5486;2012;5
000;2;14;5156;5156;2012;1
000;2;14;5158;5158;2012;1
000;2;14;5158;5314;2012;1
000;2;14;5160;5100;2012;2
000;2;14;5160;5502;2012;1
000;2;14;5164;5100;2012;6
000;2;14;5164;5164;2012;1
000;2;14;5170;5100;2012;5
000;2;14;5170;5170;2012;1
000;2;14;5170;5472;2012;1
000;2;14;5172;5100;2012;2
000;2;14;5172;5172;2012;2
000;2;14;5174;5100;2012;1
000;2;14;5174;5174;2012;1
000;2;14;5180;5100;2012;6
000;2;14;5180;5180;2012;8
000;2;14;5180;5999;2012;1
000;2;14;5182;5100;2012;1
000;2;14;5214;5100;2012;1
000;2;2;5108;5100;2012;1
000;2;2;5110;5100;2012;5
000;2;2;5110;5110;2012;4
000;2;14;5458;5414;2012;1
000;2;14;5464;5464;2012;3
000;2;14;5468;5100;2012;1
000;2;14;5472;5100;2012;3
000;2;14;5472;5472;2012;1
000;2;14;5474;5474;2012;1
000;2;14;5482;5100;2012;2
000;2;14;5482;5432;2012;1
000;2;14;5486;5100;2012;2
000;2;14;5486;5486;2012;3
000;2;13;5128;5128;2012;3
000;2;13;5130;5100;2012;2
000;2;13;5130;5130;2012;1
000;2;13;5130;5140;2012;1
000;2;13;5134;5100;2012;1
000;2;13;5140;5100;2012;3
000;2;13;5140;5140;2012;1
000;2;13;5142;5105;2012;1
000;2;13;5150;5100;2012;1
000;2;13;5150;5150;2012;1
000;2;13;5154;5100;2012;1
000;2;13;5154;5154;2012;9
000;2;13;5156;5100;2012;1
000;2;13;5156;5156;2012;1
000;2;13;5158;5158;2012;5
000;2;13;5160;5100;2012;4
000;2;13;5160;5160;2012;1
000;2;13;5160;5999;2012;1
000;2;13;5164;5100;2012;2
000;2;13;5164;5164;2012;1
000;2;13;5164;5432;2012;1
000;2;13;5170;5100;2012;8
000;2;13;5170;5170;2012;2
000;2;13;5172;5100;2012;1
000;2;13;5172;5172;2012;1
000;2;13;5174;5174;2012;2
000;2;13;5180;5100;2012;2
000;2;13;5180;5154;2012;1
000;2;13;5180;5289;2012;1
000;2;13;5180;5999;2012;1
000;2;19;5272;5272;2012;2
000;2;19;5289;5289;2012;5
000;2;19;5289;5611;2012;1
000;2;19;5302;5302;2012;1
000;2;19;5306;5100;2012;2
000;2;19;5306;5306;2012;2
000;2;19;5306;5999;2012;1
000;2;19;5314;5100;2012;5
000;2;19;5314;5314;2012;5
000;2;19;5314;5999;2012;1
000;2;19;5316;5316;2012;1
000;2;19;5338;5338;2012;1
000;2;19;5354;5100;2012;1
000;2;19;5354;5354;2012;1
000;2;19;5366;5100;2012;1
000;2;19;5390;5100;2012;28
000;2;19;5390;5105;2012;1
000;2;19;5390;5277;2012;1
000;2;19;5390;5390;2012;80
000;2;19;5492;5100;2012;3
000;2;19;5492;5999;2012;1
000;2;19;5496;5100;2012;1
000;2;19;5502;5100;2012;8
000;2;19;5502;5170;2012;1
000;2;19;5502;5502;2012;17
000;2;19;5502;5514;2012;1
000;2;19;5502;5999;2012;2
000;2;19;5514;5100;2012;2
000;2;19;5514;5170;2012;1
000;2;19;5514;5514;2012;1
000;2;19;5607;5607;2012;33
000;2;19;5609;5609;2012;50
000;2;19;5609;5611;2012;1
000;2;19;5609;5999;2012;1
000;2;2;5120;5100;2012;34
000;2;2;5120;5120;2012;8
000;2;2;5120;5180;2012;1
000;2;2;5120;5432;2012;1
000;2;2;5126;5100;2012;2
000;2;2;5126;5126;2012;1
000;2;2;5128;5100;2012;1
000;2;2;5128;5128;2012;4
000;2;2;5130;5100;2012;1
000;2;2;5130;5130;2012;2
000;2;2;5140;5100;2012;5
000;2;2;5140;5140;2012;2
000;2;2;5142;5142;2012;3
000;2;2;5150;5100;2012;1
000;2;2;5150;5150;2012;1
000;2;2;5153;5100;2012;1
000;2;2;5154;5142;2012;1
000;2;2;5154;5154;2012;29
000;2;2;5154;5999;2012;1
000;2;2;5158;5158;2012;11
000;2;2;5158;5999;2012;1
000;2;2;5160;5100;2012;2
000;2;2;5160;5160;2012;1
000;2;2;5160;5999;2012;1
000;2;2;5164;5100;2012;3
000;2;14;5492;5100;2012;1
000;2;14;5492;5492;2012;3
000;2;14;5496;5100;2012;1
000;2;14;5502;5100;2012;3
000;2;14;5609;5609;2012;1
000;2;14;5611;5611;2012;1
000;2;2;5234;5100;2012;1
000;2;2;5234;5289;2012;1
000;2;2;5242;5100;2012;2
000;2;2;5244;5100;2012;1
000;2;2;5246;5100;2012;1
000;2;2;5246;5246;2012;1
000;2;2;5258;5258;2012;1
000;2;2;5262;5100;2012;2
000;2;2;5266;5100;2012;1
000;2;2;5272;5100;2012;1
000;2;2;5279;5278;2012;1
000;2;2;5289;5289;2012;2
000;2;2;5294;5100;2012;1
000;2;2;5294;5294;2012;1
000;2;2;5295;5278;2012;3
000;2;2;5304;5100;2012;3
000;2;2;5306;5140;2012;1
000;2;2;5314;5100;2012;2
000;2;2;5316;5316;2012;1
000;2;2;5348;5100;2012;1
000;2;2;5354;5354;2012;2
000;2;2;5390;5100;2012;13
000;2;2;5390;5390;2012;3
000;2;2;5390;5999;2012;1
000;2;2;5392;5392;2012;1
000;2;2;5403;5100;2012;2
000;2;2;5404;5404;2012;5
000;2;2;5410;5100;2012;1
000;2;2;5410;5410;2012;1
000;2;2;5414;5414;2012;2
000;2;2;5416;5100;2012;1
000;2;2;5432;5100;2012;4
000;2;2;5432;5390;2012;1
000;2;19;5611;5611;2012;89
000;2;19;5611;5999;2012;2
000;2;19;5700;5700;2012;5
000;2;19;5704;5704;2012;17
000;2;19;5712;5158;2012;1
000;2;19;5720;5720;2012;1
000;2;19;5752;5752;2012;3
000;2;19;5754;5754;2012;2
000;2;19;5776;5700;2012;1
000;2;19;5776;5776;2012;10
000;2;19;5776;5999;2012;1
000;2;19;5778;5778;2012;46
000;2;19;5901;5100;2012;27
000;2;19;5901;5999;2012;1
000;2;19;5999;5100;2012;1
000;2;2;5101;5100;2012;20
000;2;2;5104;5104;2012;2
000;2;2;5104;5436;2012;1
000;2;2;5105;5105;2012;7
000;2;22;5390;5326;2012;1
000;2;22;5390;5390;2012;75
000;2;22;5390;5424;2012;1
000;2;22;5390;5448;2012;3
000;2;22;5390;5468;2012;1
000;2;22;5390;5999;2012;7
000;2;22;5392;5164;2012;1
000;2;22;5403;5100;2012;1
000;2;22;5404;5404;2012;3
000;2;22;5408;5103;2012;1
000;2;22;5410;5100;2012;1
000;2;22;5410;5410;2012;2
000;2;22;5414;5414;2012;2
000;2;2;5170;5100;2012;17
000;2;2;5170;5154;2012;1
000;2;2;5170;5170;2012;2
000;2;2;5170;5228;2012;1
000;2;2;5170;5472;2012;1
000;2;2;5172;5100;2012;1
000;2;2;5172;5172;2012;2
000;2;2;5174;5174;2012;2
000;2;2;5180;5100;2012;7
000;2;2;5180;5180;2012;8
000;2;2;5180;5432;2012;1
000;2;2;5182;5100;2012;1
000;2;2;5182;5104;2012;1
000;2;2;5182;5182;2012;1
000;2;2;5214;5100;2012;1
000;2;2;5216;5216;2012;1
000;2;22;5474;5999;2012;5
000;2;22;5482;5100;2012;1
000;2;2;5432;5432;2012;16
000;2;2;5436;5100;2012;1
000;2;2;5438;5404;2012;1
000;2;2;5438;5438;2012;5
000;2;2;5442;5100;2012;2
000;2;2;5444;5120;2012;1
000;2;19;5390;5448;2012;2
000;2;19;5390;5474;2012;1
000;2;19;5390;5999;2012;2
000;2;19;5403;5100;2012;2
000;2;19;5403;5472;2012;1
000;2;19;5404;5404;2012;2
000;2;19;5410;5410;2012;1
000;2;19;5418;5418;2012;1
000;2;19;5422;5422;2012;1
000;2;19;5424;5390;2012;1
000;2;19;5432;5432;2012;3
000;2;19;5436;5436;2012;1
000;2;19;5438;5438;2012;1
000;2;19;5442;5100;2012;1
000;2;19;5444;5444;2012;6
000;2;19;5448;5100;2012;2
000;2;19;5448;5170;2012;1
000;2;19;5448;5448;2012;29
000;2;19;5448;5999;2012;1
000;2;19;5452;5100;2012;1
000;2;19;5456;5100;2012;4
000;2;22;5180;5999;2012;4
000;2;22;5182;5100;2012;4
000;2;22;5182;5180;2012;1
000;2;22;5182;5182;2012;20
000;2;22;5182;5999;2012;2
000;2;22;5214;5100;2012;1
000;2;22;5214;5214;2012;1
000;2;22;5222;5222;2012;1
000;2;22;5228;5100;2012;1
000;2;22;5234;5234;2012;6
000;2;22;5234;5289;2012;1
000;2;22;5262;5100;2012;2
000;2;22;5266;5100;2012;2
000;2;22;5266;5266;2012;2
000;2;22;5268;5100;2012;1
000;2;22;5269;5100;2012;1
000;2;22;5269;5269;2012;3
000;2;22;5272;5100;2012;4
000;2;22;5272;5272;2012;1
000;2;22;5272;5472;2012;1
000;2;22;5279;5279;2012;1
000;2;22;5287;5278;2012;1
000;2;22;5289;5289;2012;3
000;2;22;5295;5278;2012;2
000;2;22;5296;5296;2012;3
000;2;22;5416;5416;2012;1
000;2;22;5418;5418;2012;1
000;2;22;5422;5422;2012;2
000;2;22;5424;5424;2012;3
000;2;22;5424;5448;2012;1
000;2;22;5432;5100;2012;1
000;2;22;5432;5432;2012;9
000;2;22;5434;5100;2012;1
000;2;22;5434;5434;2012;1
000;2;22;5436;5436;2012;2
000;2;22;5436;5438;2012;1
000;2;22;5438;5438;2012;3
000;2;22;5442;5100;2012;2
000;2;22;5442;5442;2012;1
000;2;22;5442;5999;2012;1
000;2;22;5444;5100;2012;2
000;2;22;5444;5444;2012;10
000;2;22;5444;5999;2012;1
000;2;22;5482;5448;2012;1
000;2;22;5482;5482;2012;5
000;2;22;5482;5999;2012;1
000;2;22;5484;5484;2012;19
000;2;22;5484;5999;2012;1
000;2;22;5486;5100;2012;1
000;2;22;5486;5103;2012;2
000;2;22;5486;5486;2012;7
000;2;22;5492;5100;2012;4
000;2;22;5492;5492;2012;2
000;2;22;5502;5100;2012;27
000;2;22;5502;5170;2012;2
000;2;22;5502;5502;2012;28
000;2;22;5502;5514;2012;1
000;2;22;5502;5999;2012;1
000;2;22;5514;5100;2012;8
000;2;22;5514;5140;2012;1
000;2;22;5514;5514;2012;6
000;2;22;5514;5999;2012;1
000;2;22;5607;5607;2012;14
000;2;22;5607;5611;2012;1
000;2;22;5607;5999;2012;1
000;2;22;5609;5609;2012;29
000;2;22;5611;5611;2012;56
000;2;22;5700;5700;2012;9
000;2;2;5444;5444;2012;2
000;2;2;5446;5100;2012;1
000;2;2;5448;5100;2012;7
000;2;2;5448;5448;2012;3
000;2;2;5456;5100;2012;6
000;2;2;5456;5456;2012;1
000;2;2;5458;5103;2012;1
000;2;2;5458;5414;2012;2
000;2;2;5458;5458;2012;1
000;2;2;5462;5170;2012;1
000;2;22;5901;5999;2012;3
000;2;22;5999;5100;2012;3
000;2;22;5999;5104;2012;1
000;2;22;5999;5170;2012;1
000;2;22;5999;5180;2012;1
000;2;23;5101;5100;2012;26
000;2;23;5104;5104;2012;26
000;2;23;5104;5448;2012;1
000;2;23;5104;5468;2012;1
000;2;23;5104;5607;2012;1
000;2;23;5105;5100;2012;1
000;2;23;5105;5105;2012;39
000;2;23;5105;5120;2012;1
000;2;23;5105;5999;2012;3
000;2;23;5108;5108;2012;1
000;2;23;5110;5100;2012;18
000;2;23;5110;5110;2012;94
000;2;23;5110;5120;2012;1
000;2;23;5110;5154;2012;1
000;2;23;5110;5448;2012;1
000;2;23;5110;5474;2012;17
000;2;23;5110;5999;2012;8
000;2;23;5120;5100;2012;36
000;2;23;5120;5104;2012;1
000;2;23;5120;5105;2012;1
000;2;23;5120;5120;2012;70
000;2;23;5120;5142;2012;1
000;2;23;5120;5170;2012;1
000;2;23;5120;5172;2012;1
000;2;23;5120;5468;2012;1
000;2;23;5120;5492;2012;1
000;2;23;5120;5999;2012;1
000;2;22;5299;5100;2012;1
000;2;22;5302;5100;2012;4
000;2;22;5302;5154;2012;1
000;2;22;5302;5302;2012;1
000;2;61;5101;5100;2009;5
000;2;61;5105;5105;2009;1
000;2;61;5108;5100;2009;1
000;2;61;5110;5100;2009;5
000;2;61;5110;5110;2009;2
000;2;61;5120;5100;2009;3
000;2;61;5120;5120;2009;3
000;2;61;5120;5170;2009;1
000;2;61;5130;5130;2009;1
000;2;61;5140;5100;2009;1
000;2;5;5486;5436;2009;1
000;2;5;5492;5100;2009;3
000;2;5;5492;5492;2009;5
000;2;5;5496;5100;2009;2
000;2;5;5502;5100;2009;3
000;2;5;5514;5100;2009;1
000;2;5;5609;5100;2009;1
000;2;5;5609;5609;2009;4
000;2;5;5611;5611;2009;2
000;2;5;5700;5700;2009;1
000;2;5;5704;5704;2009;4
000;2;5;5752;5100;2009;1
000;2;5;5754;5754;2009;1
000;2;5;5756;5100;2009;1
000;2;5;5756;5756;2009;1
000;2;5;5757;5757;2009;1
000;2;5;5757;5761;2009;1
000;2;5;5778;5778;2009;1
000;2;5;5901;5100;2009;5
000;2;5;5999;5100;2009;1
000;2;5;5999;5761;2009;1
000;2;50;5101;5100;2009;9
000;2;50;5105;5100;2009;1
000;2;50;5105;5105;2009;5
000;2;50;5105;5999;2009;1
000;2;50;5110;5105;2009;1
000;2;50;5110;5110;2009;2
000;2;50;5120;5100;2009;8
000;2;62;5120;5120;2009;1
000;2;62;5126;5100;2009;4
000;2;62;5130;5100;2009;3
000;2;62;5134;5100;2009;1
000;2;62;5140;5140;2009;2
000;2;62;5140;5999;2009;1
000;2;62;5142;5100;2009;1
000;2;62;5150;5100;2009;1
000;2;62;5156;5100;2009;1
000;2;62;5164;5100;2009;3
000;2;62;5170;5100;2009;1
000;2;49;5390;5100;2009;4
000;2;49;5390;5390;2009;4
000;2;49;5408;5408;2009;1
000;2;49;5438;5438;2009;1
000;2;49;5442;5100;2009;1
000;2;49;5448;5100;2009;3
000;2;49;5448;5448;2009;1
000;2;6;5277;5142;2009;1
000;2;6;5278;5100;2009;1
000;2;6;5279;5279;2009;1
000;2;6;5293;5100;2009;1
000;2;6;5306;5306;2009;1
000;2;62;5170;5170;2009;1
000;2;62;5174;5174;2009;1
000;2;62;5180;5100;2009;2
000;2;62;5180;5999;2009;2
000;2;62;5234;5100;2009;1
000;2;62;5258;5100;2009;1
000;2;62;5269;5150;2009;1
000;2;62;5272;5100;2009;1
000;2;62;5306;5100;2009;1
000;2;62;5390;5100;2009;1
000;2;6;5778;5778;2009;1
000;2;6;5901;5100;2009;10
000;2;6;5999;5502;2009;1
000;2;60;5101;5100;2009;8
000;2;60;5105;5105;2009;1
000;2;60;5108;5100;2009;2
000;2;60;5108;5110;2009;1
000;2;60;5110;5100;2009;1
000;2;60;5110;5110;2009;1
000;2;60;5120;5100;2009;7
000;2;60;5120;5120;2009;2
000;2;60;5126;5100;2009;3
000;2;60;5128;5128;2009;1
000;2;60;5130;5100;2009;1
000;2;6;5318;5100;2009;1
000;2;6;5354;5100;2009;1
000;2;6;5354;5354;2009;1
000;2;6;5358;5100;2009;1
000;2;6;5390;5100;2009;12
000;2;6;5390;5140;2009;1
000;2;6;5390;5390;2009;2
000;2;6;5390;5999;2009;1
000;2;6;5392;5100;2009;2
000;2;6;5408;5408;2009;1
000;2;6;5410;5410;2009;1
000;2;6;5432;5100;2009;2
000;2;6;5432;5432;2009;3
000;2;6;5436;5100;2009;1
000;2;6;5436;5436;2009;1
000;2;6;5438;5100;2009;1
000;2;6;5438;5438;2009;1
000;2;6;5442;5100;2009;1
000;2;6;5444;5390;2009;1
000;2;6;5444;5444;2009;1
000;2;6;5448;5100;2009;10
000;2;6;5456;5100;2009;1
000;2;6;5464;5408;2009;2
000;2;60;5150;5100;2009;2
000;2;60;5154;5100;2009;1
000;2;60;5164;5100;2009;4
000;2;60;5170;5100;2009;1
000;2;60;5172;5100;2009;1
000;2;60;5174;5100;2009;1
000;2;60;5180;5100;2009;2
000;2;60;5180;5180;2009;1
000;2;60;5236;5100;2009;2
000;2;60;5272;5100;2009;1
000;2;60;5390;5100;2009;1
000;2;60;5390;5390;2009;3
000;2;60;5403;5100;2009;1
000;2;60;5404;5404;2009;1
000;2;60;5432;5100;2009;1
000;2;60;5468;5100;2009;1
000;2;9;5756;5152;2009;1
000;2;9;5759;5759;2009;1
000;2;9;5778;5778;2009;2
000;2;9;5901;5100;2009;2
000;2;90;5170;5170;2009;1
000;2;91;5110;5110;2009;1
000;2;91;5120;5100;2009;1
000;2;91;5170;5100;2009;1
000;2;92;5180;5100;2009;2
000;2;92;5180;5180;2009;1
000;2;94;5170;5100;2009;1
000;2;95;5130;5100;2009;1
000;2;61;5158;5158;2009;1
000;2;61;5158;5999;2009;1
000;2;61;5164;5100;2009;5
000;2;61;5170;5100;2009;2
000;2;61;5180;5100;2009;4
000;2;61;5180;5180;2009;2
000;2;61;5214;5100;2009;1
000;2;61;5266;5100;2009;1
000;2;61;5272;5272;2009;1
000;2;61;5278;5100;2009;1
000;2;61;5314;5314;2009;2
000;2;61;5326;5100;2009;1
000;2;61;5390;5100;2009;1
000;2;61;5390;5390;2009;1
000;2;61;5404;5404;2009;1
000;2;61;5424;5448;2009;1
000;2;61;5432;5100;2009;1
000;2;61;5448;5448;2009;1
000;2;61;5502;5100;2009;1
000;2;61;5609;5100;2009;1
000;2;61;5704;5704;2009;1
000;2;61;5776;5999;2009;1
000;2;62;5101;5100;2009;6
000;2;62;5101;5160;2009;1
000;2;62;5104;5100;2009;1
000;2;62;5108;5100;2009;1
000;2;62;5110;5100;2009;1
000;2;62;5110;5110;2009;2
000;2;62;5120;5100;2009;4
000;2;62;5482;5100;2009;1
000;2;62;5901;5100;2009;2
000;2;63;5101;5100;2009;10
000;2;63;5105;5100;2009;1
000;2;63;5110;5100;2009;2
000;2;63;5110;5110;2009;1
000;2;63;5120;5100;2009;5
000;2;63;5120;5120;2009;1
000;2;63;5134;5100;2009;1
000;2;63;5154;5154;2009;1
000;2;63;5158;5158;2009;1
000;2;63;5160;5100;2009;3
000;2;63;5164;5100;2009;3
000;2;63;5170;5100;2009;1
000;2;63;5180;5100;2009;3
000;2;63;5314;5314;2009;1
000;2;63;5390;5100;2009;1
000;2;63;5390;5390;2009;1
000;2;6;5468;5100;2009;3
000;2;6;5472;5100;2009;3
000;2;6;5472;5472;2009;2
000;2;6;5472;5999;2009;2
000;2;6;5474;5474;2009;1
000;2;6;5478;5100;2009;1
000;2;6;5478;5289;2009;1
000;2;6;5482;5100;2009;5
000;2;6;5486;5486;2009;1
000;2;6;5492;5414;2009;1
000;2;6;5492;5492;2009;5
000;2;9;5306;5306;2009;1
000;2;9;5314;5105;2009;1
000;2;9;5338;5164;2009;1
000;2;9;5358;5100;2009;2
000;2;9;5366;5100;2009;1
000;2;9;5390;5100;2009;18
000;2;9;5390;5390;2009;2
000;2;9;5403;5100;2009;1
000;2;9;5404;5404;2009;1
000;2;0;5282;5100;2009;2
000;2;0;5284;5100;2009;1
000;2;0;5294;5100;2009;1
000;2;0;5294;5472;2009;1
000;2;0;5296;5100;2009;1
000;2;0;5299;5100;2009;2
000;2;0;5304;5100;2009;1
000;2;0;5306;5100;2009;4
000;2;0;5314;5100;2009;1
000;2;15;5234;5100;2009;2
000;2;15;5234;5234;2009;1
000;2;15;5234;5287;2009;1
000;2;15;5244;5120;2009;1
000;2;15;5244;5244;2009;1
000;2;15;5246;5100;2009;1
000;2;15;5262;5262;2009;1
000;2;15;5269;5100;2009;1
000;2;15;5269;5278;2009;1
000;2;15;5272;5100;2009;1
000;2;15;5279;5279;2009;2
000;2;15;5289;5289;2009;1
000;2;15;5306;5100;2009;3
000;2;15;5306;5306;2009;3
000;2;15;5314;5100;2009;1
000;2;15;5314;5314;2009;2
000;2;15;5318;5100;2009;1
000;2;15;5318;5318;2009;1
000;2;15;5322;5322;2009;1
000;2;15;5328;5100;2009;1
000;2;15;5328;5328;2009;1
000;2;15;5354;5100;2009;1
000;2;15;5354;5354;2009;1
000;2;15;5390;5100;2009;6
000;2;0;5472;5100;2009;2
